Timestamp,Backtest_Timestamp,Log Type,Message,UserID,Strategy Tag,Option Portfolio,Strike
2026-04-04 10:52:23,04-04-2017 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 1133.25 | OrderID=CRYPTO-1-097 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-05-2015 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 239.02 | OrderID=CRYPTO-1-048 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-05-2015 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 239.02 | OrderID=CRYPTO-1-049 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-08-2019 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 10970.18 | OrderID=CRYPTO-1-160 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-08-2019 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 10970.18 | OrderID=CRYPTO-1-161 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-09-2016 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 608.63 | OrderID=CRYPTO-1-088 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-09-2016 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 608.63 | OrderID=CRYPTO-1-089 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,05-01-2018 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 17429.50 | OrderID=CRYPTO-1-112 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,05-01-2018 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 17429.50 | OrderID=CRYPTO-1-113 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,05-01-2020 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 7411.32 | OrderID=CRYPTO-1-176 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,05-01-2020 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 7411.32 | OrderID=CRYPTO-1-177 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-01-2025 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 102078.09 | OrderID=CRYPTO-1-300 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-01-2025 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 102078.09 | OrderID=CRYPTO-1-301 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-03-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 38419.98 | OrderID=CRYPTO-1-218 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-03-2022 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 38419.98 | OrderID=CRYPTO-1-219 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-04-2020 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 7271.78 | OrderID=CRYPTO-1-180 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-04-2020 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 7271.78 | OrderID=CRYPTO-1-181 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,06-07-2017 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 2608.56 | OrderID=CRYPTO-1-100 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
