Timestamp,Backtest_Timestamp,Log Type,Message,UserID,Strategy Tag,Option Portfolio,Strike
2026-04-04 10:52:23,03-08-2020 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 11246.35 | OrderID=CRYPTO-1-301 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,03-09-2013 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 136.77 | OrderID=CRYPTO-1-012 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,03-09-2024 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 57431.02 | OrderID=CRYPTO-1-483 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,03-10-2024 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 60759.40 | OrderID=CRYPTO-1-486 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,03-11-2018 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 6361.26 | OrderID=CRYPTO-1-224 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,03-12-2022 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 16908.24 | OrderID=CRYPTO-1-415 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,03-12-2024 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 96002.16 | OrderID=CRYPTO-1-491 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-02-2021 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 36926.06 | OrderID=CRYPTO-1-325 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-03-2025 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 87222.19 | OrderID=CRYPTO-1-499 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-04-2017 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 1133.25 | OrderID=CRYPTO-1-153 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-04-2021 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 58758.56 | OrderID=CRYPTO-1-332 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-04-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 46622.67 | OrderID=CRYPTO-1-382 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-05-2020 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 8912.65 | OrderID=CRYPTO-1-286 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-05-2023 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 28847.71 | OrderID=CRYPTO-1-431 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-06-2017 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 2511.81 | OrderID=CRYPTO-1-159 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-07-2013 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 80.53 | OrderID=CRYPTO-1-004 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-07-2019 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 11215.44 | OrderID=CRYPTO-1-252 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-07-2020 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 9132.49 | OrderID=CRYPTO-1-297 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,04-09-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 19986.71 | OrderID=CRYPTO-1-402 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
