USERID,SYMBOL,EXCHANGE,TRANSACTION,QUANTITY,LOTS,MULTIPLIER,OrderID,ENTRY TIME,ENTRY PRICE,ENTRY REASON,OPTION TYPE,STRIKE,PORTFOLIO NAME,STRATEGY,EXIT TIME,AVG EXIT PRICE,EXIT REASON,PNL,_IS_HEDGE,_PARENT_ID
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-bde24b76-afa8-49da-be60-c3ca38a9c40a,25-05-2023 00:00:00,26476.21,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,29-05-2023 00:00:00,27745.88,Strategy Signal,-1323.9,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-89d7223d-3361-460e-a4a8-a396c1bb76e0,25-05-2025 00:00:00,109035.39,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,03-06-2025 00:00:00,105432.47,Strategy Signal,3388.45,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-4d2d2d89-2b29-4a00-8bfa-cabf97c0cf0e,25-06-2016 00:00:00,665.12,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,14-07-2016 00:00:00,658.08,Strategy Signal,-8.37,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-5d1ea0e6-f62c-49bd-8370-95421dc751f6,25-06-2023 00:00:00,30480.26,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-07-2023 00:00:00,30342.26,Strategy Signal,-198.82,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-a750a145-94fb-4506-9083-827a49d482b2,25-08-2021 00:00:00,48960.79,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,28-08-2021 00:00:00,48902.4,Strategy Signal,-39.47,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-f5db5215-eae6-480a-8f51-e416c7f61559,25-09-2020 00:00:00,10692.72,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,29-09-2020 00:00:00,10844.64,Strategy Signal,130.39,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-e5da553d-3ba4-4794-b6bb-69ac9026289e,25-10-2017 00:00:00,5750.8,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,27-10-2017 00:00:00,5780.9,Strategy Signal,-41.63,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-84b2f1e9-c074-493a-acd9-4ee83e906256,25-11-2018 00:00:00,4009.97,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,21-12-2018 00:00:00,3896.54,Strategy Signal,105.52,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-1ed40c45-0431-4cab-9ce4-3c888ddd18a1,25-12-2025 00:00:00,87234.74,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,21-01-2026 00:00:00,89376.96,Strategy Signal,1965.61,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-a424063b-6ada-4ed9-a203-9a280b0edf03,26-02-2022 00:00:00,39105.15,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,05-03-2022 00:00:00,39400.58,Strategy Signal,216.92,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-81d23230-b02a-4191-99f9-a8a6f205f318,26-04-2019 00:00:00,5279.35,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-05-2019 00:00:00,6972.37,Strategy Signal,-1705.27,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-9de33685-9f3f-4cec-b7c2-b817a0654ecc,26-06-2014 00:00:00,581.14,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,28-06-2014 00:00:00,596.55,Strategy Signal,-16.59,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-fa263ead-f1ed-4fe8-b0a6-fdac150f1f9d,26-06-2022 00:00:00,21027.3,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-08-2022 00:00:00,24402.82,Strategy Signal,3330.09,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-4ace2c72-4b00-49f1-8565-4fc732b5ee7a,26-06-2025 00:00:00,106960.0,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,27-06-2025 00:00:00,107088.43,Strategy Signal,-85.62,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-c1f273c2-63e5-451c-abc7-891c7c5e8bd0,26-07-2013 00:00:00,96.02,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,24-08-2013 00:00:00,120.04,Strategy Signal,23.8,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-33e9f15f-7ea7-45aa-be85-86325676424a,26-08-2025 00:00:00,111802.66,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,27-08-2025 00:00:00,111222.06,Strategy Signal,357.58,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-48d5a2a5-0076-4dfc-981d-ec438c745e10,26-09-2017 00:00:00,3892.35,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,11-10-2017 00:00:00,4826.48,Strategy Signal,925.41,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-60b45d9a-9856-4194-b40e-fe910a86a052,26-10-2020 00:00:00,13075.25,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,06-11-2020 00:00:00,15565.88,Strategy Signal,-2519.28,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-f7f8ac97-8db7-494b-858e-0c725972ea60,26-11-2022 00:00:00,16464.28,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,02-12-2022 00:00:00,17088.66,Strategy Signal,590.83,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-cee404e5-1786-4d10-8d2d-fad57b24c3cc,27-01-2022 00:00:00,37138.23,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,05-02-2022 00:00:00,41441.16,Strategy Signal,-4381.51,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-0707d03b-ce74-4bd2-8e93-fac62bae4164,27-02-2016 00:00:00,432.52,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,28-04-2016 00:00:00,449.01,Strategy Signal,15.61,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-2e8fc8cf-1b95-4ded-b8c4-a800ebedf8d3,27-03-2015 00:00:00,247.03,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,30-03-2015 00:00:00,247.53,Strategy Signal,0.0,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-54527910-050f-4073-abcb-ad89e2a5340b,27-03-2025 00:00:00,87177.1,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,13-04-2025 00:00:00,83684.98,Strategy Signal,3321.26,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-f3679212-f68c-4ddc-98db-57d666be5ca5,27-04-2018 00:00:00,8987.05,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,09-05-2018 00:00:00,9325.18,Strategy Signal,319.81,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-7bb485f6-a0d4-4dc7-b072-356b6a8afb68,27-06-2017 00:00:00,2552.45,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,09-07-2017 00:00:00,2518.44,Strategy Signal,28.94,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-7108fee7-0808-42a5-84b9-9e6fc540adf3,27-07-2018 00:00:00,8165.01,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,18-08-2018 00:00:00,6423.76,Strategy Signal,1726.66,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-28ef19e4-01c8-4eb9-b741-bcbf97303701,27-07-2024 00:00:00,67813.34,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,01-08-2024 00:00:00,65357.5,Strategy Signal,-2589.01,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-33cd975e-29ca-4811-b811-7175d33bff11,27-09-2021 00:00:00,42235.73,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,29-09-2021 00:00:00,41564.36,Strategy Signal,-755.17,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-653e8951-1f9d-482c-a943-910a87a6730d,27-09-2022 00:00:00,19110.55,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,28-09-2022 00:00:00,19426.72,Strategy Signal,277.63,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-3df783cb-f79c-474c-bef6-b92eb41d8d96,27-12-2020 00:00:00,26272.29,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,29-12-2020 00:00:00,27362.44,Strategy Signal,1036.52,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-9e7b1a51-2167-4797-8515-0fad2b77e6aa,27-12-2021 00:00:00,50640.42,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,30-12-2021 00:00:00,47178.13,Strategy Signal,-3560.11,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-8b070ca6-ac85-443e-b424-2390c3635e20,28-02-2017 00:00:00,1179.97,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,09-03-2017 00:00:00,1188.49,Strategy Signal,6.15,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-10b04d81-a95c-4fae-8f16-b4817e4f6a6b,28-02-2018 00:00:00,10397.9,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,01-03-2018 00:00:00,10951.0,Strategy Signal,531.75,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-2f5c3d62-b625-40a6-b9e3-678ff2687889,28-04-2014 00:00:00,440.29,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,23-05-2014 00:00:00,520.22,Strategy Signal,-80.89,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-25bbb3dc-0eb4-4fad-bea1-637f398ab5f6,28-04-2021 00:00:00,54824.7,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,30-05-2021 00:00:00,35678.13,Strategy Signal,-19237.07,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-a6318b8b-817b-49cd-a87c-acb00d6f0107,28-04-2024 00:00:00,63113.23,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,29-04-2024 00:00:00,63841.12,Strategy Signal,600.94,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-89c32b61-9a77-46f7-8a71-b04b3f491aee,28-05-2015 00:00:00,237.41,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,17-06-2015 00:00:00,249.28,Strategy Signal,-12.36,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-1908737a-354b-4657-96f7-e7f4f5b41bff,28-08-2013 00:00:00,122.62,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,03-09-2013 00:00:00,136.77,Strategy Signal,13.89,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-78eb1187-90c3-4f3a-991f-f2e676f21388,28-10-2018 00:00:00,6486.39,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,03-11-2018 00:00:00,6361.26,Strategy Signal,112.28,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-eeb8dfe5-7bf3-4081-b99c-dc66958c94f6,28-10-2022 00:00:00,20595.35,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,24-11-2022 00:00:00,16604.47,Strategy Signal,3953.68,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-4620acf3-bf40-446f-abcd-7aecef1cf1e6,28-12-2015 00:00:00,422.28,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,31-12-2015 00:00:00,430.57,Strategy Signal,7.44,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-6d01ab1c-d216-4d2a-b1e2-c5c18d4e8c96,28-12-2023 00:00:00,42627.85,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,10-01-2024 00:00:00,46627.78,Strategy Signal,3910.67,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-49014105-5ebc-45d2-80f1-912a886babcc,29-01-2020 00:00:00,9316.63,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,16-02-2020 00:00:00,9934.43,Strategy Signal,598.55,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-279e5004-4c7e-4d9c-8b19-7f4e7602d842,29-05-2020 00:00:00,9439.12,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-06-2020 00:00:00,9758.85,Strategy Signal,300.53,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-0789b8be-e771-47dc-85cc-8e3358b9478f,29-08-2020 00:00:00,11506.87,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,11-09-2020 00:00:00,10400.91,Strategy Signal,-1127.87,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-f1797235-b2d4-4462-b853-92b0cd709490,29-10-2019 00:00:00,9427.69,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,28-11-2019 00:00:00,7463.11,Strategy Signal,1947.69,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-a77bfb62-e728-45f8-9d0b-20f4be65dc72,29-12-2014 00:00:00,312.67,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,02-01-2015 00:00:00,315.03,Strategy Signal,1.73,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-afa2e9a5-98d6-475d-b042-16f5cf7d4796,30-01-2024 00:00:00,42952.61,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,01-02-2024 00:00:00,43075.77,Strategy Signal,37.13,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-7a02fdfb-4a51-4537-81d6-9465de733480,30-04-2016 00:00:00,448.32,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-05-2016 00:00:00,458.55,Strategy Signal,9.32,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-f95c0a80-f607-4ea3-800e-e08105c649ee,30-04-2020 00:00:00,8658.55,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,04-05-2020 00:00:00,8912.65,Strategy Signal,236.53,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-709376ce-04b8-4aed-a854-19efccc59fa1,30-08-2017 00:00:00,4565.3,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,05-09-2017 00:00:00,4376.53,Strategy Signal,-197.72,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-d58b1a9d-7368-4786-b2f4-8f24b4920280,30-08-2022 00:00:00,19796.81,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,01-09-2022 00:00:00,20127.14,Strategy Signal,290.4,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-3988a507-cdb2-4ea3-a86d-131aad487e0e,30-08-2025 00:00:00,108808.07,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,31-08-2025 00:00:00,108236.71,Strategy Signal,354.31,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-9393a25a-7685-4947-b33a-ebd3726faa53,30-09-2022 00:00:00,19431.79,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,21-10-2022 00:00:00,19172.47,Strategy Signal,-297.92,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-d3e30c63-ca91-4a45-a3dc-f941edf0e746,30-10-2013 00:00:00,199.97,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,31-10-2013 00:00:00,204.0,Strategy Signal,3.63,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-15159bb5-5aa5-4eb4-a603-fc967f40a15e,30-10-2014 00:00:00,345.3,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,13-11-2014 00:00:00,420.73,Strategy Signal,-76.2,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-65afa6f4-06e1-484e-bb43-2f8d941ba3f7,30-11-2017 00:00:00,10233.6,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,08-12-2017 00:00:00,16569.4,Strategy Signal,-6362.6,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-46f50711-ffa0-469a-b35e-8a5d0d83093b,30-11-2019 00:00:00,7569.63,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,12-12-2019 00:00:00,7243.13,Strategy Signal,-341.31,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-81e56da1-fc4c-4604-b9f2-0829930287d4,30-11-2025 00:00:00,90394.31,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,11-12-2025 00:00:00,92511.34,Strategy Signal,1934.13,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-79aaca62-ce44-496f-ad7b-f101acb8df30,31-01-2018 00:00:00,10221.1,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,07-02-2018 00:00:00,7621.3,Strategy Signal,2581.96,False,
UID001,BTCUSD,CRYPTO,BUY,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-ba2dd3cd-98e9-4a37-9116-1257216a3d7f,31-03-2021 00:00:00,58918.83,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,04-04-2021 00:00:00,58758.56,Strategy Signal,-277.95,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-8cd89282-707d-4813-ad66-b0c723fd1def,31-08-2015 00:00:00,230.06,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,15-09-2015 00:00:00,230.3,Strategy Signal,-0.7,False,
UID001,BTCUSD,CRYPTO,SELL,1.0,1.0,1.0,BTCUSD.CRYPTO-DecoyStrategy-000-e9540df5-5b47-4ccb-8c54-22910304866c,31-08-2021 00:00:00,47166.69,Strategy Signal,,,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,16-09-2021 00:00:00,47783.36,Strategy Signal,-711.62,False,
